0,99.925,0.5,1,1,2,True,-15
5,99.85,0.999625,1,1,2,True,-15
10,99.77499999999999,1.498875,1,1,2,True,-15
15,99.69999999999999,1.99775,1,1,2,True,-15
20,99.62499999999999,2.49625,1,1,2,True,-15
25,99.54999999999998,2.994375,1,1,2,True,-15
30,99.47499999999998,3.4921249999999997,1,1,2,True,-15
35,99.39999999999998,3.9894999999999996,1,1,2,True,-15
40,99.32499999999997,4.4864999999999995,1,1,2,True,-15
45,99.24999999999997,4.983124999999999,1,1,2,True,-15
50,99.17499999999997,5.479374999999999,1,1,2,True,-15
55,99.09999999999997,5.975249999999999,1,1,2,True,-15
60,99.02499999999996,6.470749999999999,1,1,2,True,-15
65,98.94999999999996,6.965874999999999,1,1,2,True,-15
70,98.87499999999996,7.4606249999999985,1,1,2,True,-15
75,98.79999999999995,7.954999999999998,1,1,2,True,-15
80,98.72499999999995,8.448999999999998,1,1,2,True,-15
85,98.64999999999995,8.942624999999998,1,1,2,True,-15
90,98.57499999999995,9.435874999999998,1,1,2,True,-15
95,98.49999999999994,9.928749999999997,1,1,2,True,-15
100,98.42499999999994,10.421249999999997,1,1,2,True,-15
105,98.34999999999994,10.913374999999997,1,1,2,True,-15
110,98.27499999999993,11.405124999999996,1,1,2,True,-15
115,98.19999999999993,11.896499999999996,1,1,2,True,-15
120,98.12499999999993,12.387499999999996,1,1,2,True,-15
125,98.04999999999993,12.878124999999995,1,1,2,True,-15
130,97.97499999999992,13.368374999999995,1,1,2,True,-15
135,97.89999999999992,13.858249999999995,1,1,2,True,-15
140,97.82499999999992,14.347749999999994,1,1,2,True,-15
145,97.74999999999991,14.836874999999994,1,1,2,True,-15
150,97.67499999999991,15.325624999999993,1,1,2,True,-15
155,97.59999999999991,15.813999999999993,1,1,2,True,-15
160,97.5249999999999,16.301999999999992,1,1,2,True,-15
165,97.4499999999999,16.789624999999994,1,1,2,True,-15
170,97.3749999999999,17.276874999999993,1,1,2,True,-15
175,97.2999999999999,17.763749999999995,1,1,2,True,-15
180,97.2249999999999,18.250249999999994,1,1,2,True,-15
185,97.14999999999989,18.736374999999995,1,1,2,True,-15
190,97.07499999999989,19.222124999999995,1,1,2,True,-15
195,96.99999999999989,19.707499999999996,1,1,2,True,-15
200,96.92499999999988,20.192499999999995,1,1,2,True,-15
205,96.84999999999988,20.677124999999997,1,1,2,True,-15
210,96.77499999999988,21.161374999999996,1,1,2,True,-15
215,96.69999999999987,21.645249999999997,1,1,2,True,-15
220,96.62499999999987,22.128749999999997,1,1,2,True,-15
225,96.54999999999987,22.611874999999998,1,1,2,True,-15
230,96.47499999999987,23.094624999999997,1,1,2,True,-15
235,96.39999999999986,23.576999999999998,1,1,2,True,-15
240,96.32499999999986,24.058999999999997,1,1,2,True,-15
245,96.24999999999986,24.540625,1,1,2,True,-15
250,96.17499999999986,25.021874999999998,1,1,2,True,-15
255,96.09999999999985,25.50275,1,1,2,True,-15
260,96.02499999999985,25.983249999999998,1,1,2,True,-15
265,95.94999999999985,26.463375,1,1,2,True,-15
270,95.87499999999984,26.943125,1,1,2,True,-15
275,95.79999999999984,27.4225,1,1,2,True,-15
280,95.72499999999984,27.9015,1,1,2,True,-15
285,95.64999999999984,28.380125,1,1,2,True,-15
290,95.57499999999983,28.858375,1,1,2,True,-15
295,95.49999999999983,29.33625,1,1,2,True,-15
300,95.42499999999983,29.81375,1,1,2,True,-15
305,95.34999999999982,30.290875,1,1,2,True,-15
310,95.27499999999982,30.767625,1,1,2,True,-15
315,95.19999999999982,31.244,1,1,2,True,-15
320,95.12499999999982,31.72,1,1,2,True,-15
325,95.04999999999981,32.195625,1,1,2,True,-15
330,94.97499999999981,32.670874999999995,1,1,2,True,-15
335,94.8999999999998,33.14574999999999,1,1,2,True,-15
340,94.8249999999998,33.62024999999999,1,1,2,True,-15
345,94.7499999999998,34.09437499999999,1,1,2,True,-15
350,94.6749999999998,34.568124999999995,1,1,2,True,-15
355,94.5999999999998,35.04149999999999,1,1,2,True,-15
360,94.52499999999979,35.51449999999999,1,1,2,True,-15
365,94.44999999999979,35.98712499999999,1,1,2,True,-15
370,94.37499999999979,36.459374999999994,1,1,2,True,-15
375,94.29999999999978,36.93124999999999,1,1,2,True,-15
380,94.22499999999978,37.40274999999999,1,1,2,True,-15
385,94.14999999999978,37.87387499999999,1,1,2,True,-15
390,94.07499999999978,38.34462499999999,1,1,2,True,-15
395,93.99999999999977,38.81499999999999,1,1,2,True,-15
400,93.92499999999977,39.28499999999999,1,1,2,True,-15
405,93.84999999999977,39.75462499999999,1,1,2,True,-15
410,93.77499999999976,40.22387499999999,1,1,2,True,-15
415,93.69999999999976,40.69274999999999,1,1,2,True,-15
420,93.62499999999976,41.16124999999999,1,1,2,True,-15
425,93.54999999999976,41.62937499999999,1,1,2,True,-15
430,93.47499999999975,42.09712499999999,1,1,2,True,-15
435,93.39999999999975,42.56449999999999,1,1,2,True,-15
440,93.32499999999975,43.03149999999999,1,1,2,True,-15
445,93.24999999999974,43.49812499999999,1,1,2,True,-15
450,93.17499999999974,43.96437499999999,1,1,2,True,-15
455,93.09999999999974,44.43024999999999,1,1,2,True,-15
460,93.02499999999974,44.895749999999985,1,1,2,True,-15
465,92.94999999999973,45.360874999999986,1,1,2,True,-15
470,92.87499999999973,45.82562499999999,1,1,2,True,-15
475,92.79999999999973,46.289999999999985,1,1,2,True,-15
480,92.72499999999972,46.753999999999984,1,1,2,True,-15
485,92.64999999999972,47.217624999999984,1,1,2,True,-15
490,92.57499999999972,47.680874999999986,1,1,2,True,-15
495,92.49999999999972,48.14374999999998,1,1,2,True,-15
500,92.42499999999971,48.60624999999998,1,1,2,True,-15
505,92.34999999999971,49.06837499999998,1,1,2,True,-15
510,92.27499999999971,49.530124999999984,1,1,2,True,-15
515,92.1999999999997,49.99149999999998,1,1,2,True,-15
520,92.1249999999997,50.45249999999998,1,1,2,True,-15
525,92.0499999999997,50.91312499999998,1,1,2,True,-15
530,91.9749999999997,51.37337499999998,1,1,2,True,-15
535,91.8999999999997,51.83324999999998,1,1,2,True,-15
540,91.82499999999969,52.29274999999998,1,1,2,True,-15
545,91.74999999999969,52.75187499999998,1,1,2,True,-15
550,91.67499999999968,53.21062499999998,1,1,2,True,-15
555,91.59999999999968,53.668999999999976,1,1,2,True,-15
560,91.52499999999968,54.126999999999974,1,1,2,True,-15
565,91.44999999999968,54.584624999999974,1,1,2,True,-15
570,91.37499999999967,55.041874999999976,1,1,2,True,-15
575,91.29999999999967,55.49874999999997,1,1,2,True,-15
580,91.22499999999967,55.95524999999997,1,1,2,True,-15
585,91.14999999999966,56.41137499999997,1,1,2,True,-15
590,91.07499999999966,56.86712499999997,1,1,2,True,-15
595,90.99999999999966,57.32249999999997,1,1,2,True,-15
600,90.92499999999966,57.77749999999997,1,1,2,True,-15
605,90.84999999999965,58.23212499999997,1,1,2,True,-15
610,90.77499999999965,58.68637499999997,1,1,2,True,-15
615,90.69999999999965,59.140249999999966,1,1,2,True,-15
620,90.62499999999964,59.593749999999964,1,1,2,True,-15
625,90.54999999999964,60.046874999999964,1,1,2,True,-15
630,90.47499999999964,60.499624999999966,1,1,2,True,-15
635,90.39999999999964,60.95199999999996,1,1,2,True,-15
640,90.32499999999963,61.40399999999996,1,1,2,True,-15
645,90.24999999999963,61.85562499999996,1,1,2,True,-15
650,90.17499999999963,62.30687499999996,1,1,2,True,-15
655,90.09999999999962,62.75774999999996,1,1,2,True,-15
660,90.02499999999962,63.20824999999996,1,1,2,True,-15
665,89.94999999999962,63.65837499999996,1,1,2,True,-15
670,89.87499999999962,64.10812499999996,1,1,2,True,-15
675,89.79999999999961,64.55749999999996,1,1,2,True,-15
680,89.72499999999961,65.00649999999996,1,1,2,True,-15
685,89.64999999999961,65.45512499999995,1,1,2,True,-15
690,89.5749999999996,65.90337499999995,1,1,2,True,-15
695,89.4999999999996,66.35124999999995,1,1,2,True,-15
700,89.4249999999996,66.79874999999996,1,1,2,True,-15
705,89.3499999999996,67.24587499999996,1,1,2,True,-15
710,89.2749999999996,67.69262499999995,1,1,2,True,-15
715,89.19999999999959,68.13899999999995,1,1,2,True,-15
720,89.12499999999959,68.58499999999995,1,1,2,True,-15
725,89.04999999999959,69.03062499999994,1,1,2,True,-15
730,88.97499999999958,69.47587499999995,1,1,2,True,-15
735,88.89999999999958,69.92074999999994,1,1,2,True,-15
740,88.82499999999958,70.36524999999995,1,1,2,True,-15
745,88.74999999999957,70.80937499999995,1,1,2,True,-15
750,88.67499999999957,71.25312499999994,1,1,2,True,-15
755,88.59999999999957,71.69649999999994,1,1,2,True,-15
760,88.52499999999957,72.13949999999994,1,1,2,True,-15
765,88.44999999999956,72.58212499999993,1,1,2,True,-15
770,88.37499999999956,73.02437499999994,1,1,2,True,-15
775,88.29999999999956,73.46624999999993,1,1,2,True,-15
780,88.22499999999955,73.90774999999994,1,1,2,True,-15
785,88.14999999999955,74.34887499999994,1,1,2,True,-15
790,88.07499999999955,74.78962499999993,1,1,2,True,-15
795,87.99999999999955,75.22999999999993,1,1,2,True,-15
800,87.92499999999954,75.66999999999993,1,1,2,True,-15
805,87.84999999999954,76.10962499999992,1,1,2,True,-15
810,87.77499999999954,76.54887499999992,1,1,2,True,-15
815,87.69999999999953,76.98774999999992,1,1,2,True,-15
820,87.62499999999953,77.42624999999992,1,1,2,True,-15
825,87.54999999999953,77.86437499999992,1,1,2,True,-15
830,87.47499999999953,78.30212499999992,1,1,2,True,-15
835,87.39999999999952,78.73949999999992,1,1,2,True,-15
840,87.32499999999952,79.17649999999992,1,1,2,True,-15
845,87.24999999999952,79.61312499999991,1,1,2,True,-15
850,87.17499999999951,80.04937499999991,1,1,2,True,-15
855,87.09999999999951,80.48524999999991,1,1,2,True,-15
860,87.02499999999951,80.92074999999991,1,1,2,True,-15
865,86.9499999999995,81.35587499999991,1,1,2,True,-15
870,86.8749999999995,81.7906249999999,1,1,2,True,-15
875,86.7999999999995,82.22499999999991,1,1,2,True,-15
880,86.7249999999995,82.6589999999999,1,1,2,True,-15
885,86.6499999999995,83.0926249999999,1,1,2,True,-15
890,86.57499999999949,83.5258749999999,1,1,2,True,-15
895,86.49999999999949,83.9587499999999,1,1,2,True,-15
900,86.42499999999949,84.3912499999999,1,1,2,True,-15
905,86.34999999999948,84.8233749999999,1,1,2,True,-15
910,86.27499999999948,85.2551249999999,1,1,2,True,-15
915,86.19999999999948,85.6864999999999,1,1,2,True,-15
920,86.12499999999947,86.1174999999999,1,1,2,True,-15
925,86.04999999999947,86.54812499999989,1,1,2,True,-15
930,85.97499999999947,86.97837499999989,1,1,2,True,-15
935,85.89999999999947,87.40824999999988,1,1,2,True,-15
940,85.82499999999946,87.83774999999989,1,1,2,True,-15
945,85.74999999999946,88.26687499999989,1,1,2,True,-15
950,85.67499999999946,88.69562499999988,1,1,2,True,-15
955,85.59999999999945,89.12399999999988,1,1,2,True,-15
960,85.52499999999945,89.55199999999988,1,1,2,True,-15
965,85.44999999999945,89.97962499999987,1,1,2,True,-15
970,85.37499999999945,90.40687499999987,1,1,2,True,-15
975,85.29999999999944,90.83374999999987,1,1,2,True,-15
980,85.22499999999944,91.26024999999987,1,1,2,True,-15
985,85.14999999999944,91.68637499999987,1,1,2,True,-15
990,85.07499999999943,92.11212499999986,1,1,2,True,-15
995,84.99999999999943,92.53749999999987,1,1,2,True,-15
1000,84.92499999999943,92.96249999999986,1,1,2,True,-15
1005,84.84999999999943,93.38712499999986,1,1,2,True,-15
1010,84.77499999999942,93.81137499999986,1,1,2,True,-15
1015,84.69999999999942,94.23524999999985,1,1,2,True,-15
1020,84.62499999999942,94.65874999999986,1,1,2,True,-15
1025,84.54999999999941,95.08187499999985,1,1,2,True,-15
1030,84.47499999999941,95.50462499999985,1,1,2,True,-15
1035,84.39999999999941,95.92699999999985,1,1,2,True,-15
1040,84.3249999999994,96.34899999999985,1,1,2,True,-15
1045,84.2499999999994,96.77062499999984,1,1,2,True,-15
1050,84.1749999999994,97.19187499999984,1,1,2,True,-15
1055,84.0999999999994,97.61274999999983,1,1,2,True,-15
1060,84.0249999999994,98.03324999999984,1,1,2,True,-15
1065,83.94999999999939,98.45337499999984,1,1,2,True,-15
1070,83.87499999999939,98.87312499999983,1,1,2,True,-15
1075,83.79999999999939,99.29249999999983,1,1,2,True,-15
1080,83.72499999999938,99.71149999999983,1,1,2,True,-15
1085,83.64999999999938,100.13012499999982,1,1,2,True,-15
1090,83.57499999999938,100.54837499999982,1,1,2,True,-15
1095,83.49999999999937,100.96624999999982,1,1,2,True,-15
1100,83.42499999999937,101.38374999999982,1,1,2,True,-15
1105,83.34999999999937,101.80087499999982,1,1,2,True,-15
1110,83.27499999999937,102.21762499999981,1,1,2,True,-15
1115,83.19999999999936,102.63399999999982,1,1,2,True,-15
1120,83.12499999999936,103.04999999999981,1,1,2,True,-15
1125,83.04999999999936,103.4656249999998,1,1,2,True,-15
1130,82.97499999999935,103.8808749999998,1,1,2,True,-15
1135,82.89999999999935,104.2957499999998,1,1,2,True,-15
1140,82.82499999999935,104.7102499999998,1,1,2,True,-15
1145,82.74999999999935,105.1243749999998,1,1,2,True,-15
1150,82.67499999999934,105.5381249999998,1,1,2,True,-15
1155,82.59999999999934,105.9514999999998,1,1,2,True,-15
1160,82.52499999999934,106.3644999999998,1,1,2,True,-15
1165,82.44999999999933,106.77712499999978,1,1,2,True,-15
1170,82.37499999999933,107.18937499999979,1,1,2,True,-15
1175,82.29999999999933,107.60124999999978,1,1,2,True,-15
1180,82.22499999999933,108.01274999999978,1,1,2,True,-15
1185,82.14999999999932,108.42387499999978,1,1,2,True,-15
1190,82.07499999999932,108.83462499999978,1,1,2,True,-15
1195,81.99999999999932,109.24499999999978,1,1,2,True,-15
1200,81.92499999999932,109.65499999999977,1,1,2,True,-15
1205,81.84999999999931,110.06462499999977,1,1,2,True,-15
1210,81.77499999999931,110.47387499999977,1,1,2,True,-15
1215,81.6999999999993,110.88274999999976,1,1,2,True,-15
1220,81.6249999999993,111.29124999999976,1,1,2,True,-15
1225,81.5499999999993,111.69937499999976,1,1,2,True,-15
1230,81.4749999999993,112.10712499999975,1,1,2,True,-15
1235,81.3999999999993,112.51449999999976,1,1,2,True,-15
1240,81.32499999999929,112.92149999999975,1,1,2,True,-15
1245,81.24999999999929,113.32812499999974,1,1,2,True,-15
1250,81.17499999999929,113.73437499999974,1,1,2,True,-15
1255,81.09999999999928,114.14024999999974,1,1,2,True,-15
1260,81.02499999999928,114.54574999999974,1,1,2,True,-15
1265,80.94999999999928,114.95087499999974,1,1,2,True,-15
1270,80.87499999999928,115.35562499999973,1,1,2,True,-15
1275,80.79999999999927,115.75999999999974,1,1,2,True,-15
1280,80.72499999999927,116.16399999999973,1,1,2,True,-15
1285,80.64999999999927,116.56762499999972,1,1,2,True,-15
1290,80.57499999999926,116.97087499999972,1,1,2,True,-15
1295,80.49999999999926,117.37374999999972,1,1,2,True,-15
1300,80.42499999999926,117.77624999999972,1,1,2,True,-15
1305,80.34999999999926,118.17837499999972,1,1,2,True,-15
1310,80.27499999999925,118.58012499999971,1,1,2,True,-15
1315,80.19999999999925,118.98149999999971,1,1,2,True,-15
1320,80.12499999999925,119.38249999999971,1,1,2,True,-15
1325,80.04999999999924,119.7831249999997,1,1,2,True,-15
1330,79.97499999999924,120.1833749999997,1,1,2,True,-15
1335,79.89999999999924,120.5832499999997,1,1,2,True,-15
1340,79.82499999999924,120.9827499999997,1,1,2,True,-15
1345,79.74999999999923,121.3818749999997,1,1,2,True,-15
1350,79.67499999999923,121.78062499999969,1,1,2,True,-15
1355,79.59999999999923,122.17899999999969,1,1,2,True,-15
1360,79.52499999999922,122.57699999999969,1,1,2,True,-15
1365,79.44999999999922,122.97462499999968,1,1,2,True,-15
1370,79.37499999999922,123.37187499999968,1,1,2,True,-15
1375,79.29999999999922,123.76874999999967,1,1,2,True,-15
1380,79.22499999999921,124.16524999999967,1,1,2,True,-15
1385,79.14999999999921,124.56137499999967,1,1,2,True,-15
1390,79.0749999999992,124.95712499999966,1,1,2,True,-15
1395,78.9999999999992,125.35249999999967,1,1,2,True,-15
1400,78.9249999999992,125.74749999999966,1,1,2,True,-15
1405,78.8499999999992,126.14212499999965,1,1,2,True,-15
1410,78.7749999999992,126.53637499999965,1,1,2,True,-15
1415,78.69999999999919,126.93024999999965,1,1,2,True,-15
1420,78.62499999999919,127.32374999999965,1,1,2,True,-15
1425,78.54999999999919,127.71687499999965,1,1,2,True,-15
1430,78.47499999999918,128.10962499999965,1,1,2,True,-15
1435,78.39999999999918,128.50199999999964,1,1,2,True,-15
1440,78.32499999999918,128.89399999999964,1,1,2,True,-15
1445,78.24999999999918,129.28562499999964,1,1,2,True,-15
1450,78.17499999999917,129.67687499999963,1,1,2,True,-15
1455,78.09999999999917,130.06774999999962,1,1,2,True,-15
1460,78.02499999999917,130.45824999999962,1,1,2,True,-15
1465,77.94999999999916,130.8483749999996,1,1,2,True,-15
1470,77.87499999999916,131.2381249999996,1,1,2,True,-15
1475,77.79999999999916,131.6274999999996,1,1,2,True,-15
1480,77.72499999999916,132.0164999999996,1,1,2,True,-15
1485,77.64999999999915,132.4051249999996,1,1,2,True,-15
1490,77.57499999999915,132.7933749999996,1,1,2,True,-15
1495,77.49999999999915,133.1812499999996,1,1,2,True,-15
1500,77.42499999999914,133.5687499999996,1,1,2,True,-15
1505,77.34999999999914,133.9558749999996,1,1,2,True,-15
1510,77.27499999999914,134.3426249999996,1,1,2,True,-15
1515,77.19999999999914,134.7289999999996,1,1,2,True,-15
1520,77.12499999999913,135.11499999999958,1,1,2,True,-15
1525,77.04999999999913,135.5006249999996,1,1,2,True,-15
1530,76.97499999999913,135.88587499999957,1,1,2,True,-15
1535,76.89999999999912,136.27074999999957,1,1,2,True,-15
1540,76.82499999999912,136.65524999999957,1,1,2,True,-15
1545,76.74999999999912,137.03937499999955,1,1,2,True,-15
1550,76.67499999999912,137.42312499999954,1,1,2,True,-15
1555,76.59999999999911,137.80649999999955,1,1,2,True,-15
1560,76.52499999999911,138.18949999999955,1,1,2,True,-15
1565,76.44999999999911,138.57212499999955,1,1,2,True,-15
1570,76.3749999999991,138.95437499999954,1,1,2,True,-15
1575,76.2999999999991,139.33624999999955,1,1,2,True,-15
1580,76.2249999999991,139.71774999999954,1,1,2,True,-15
1585,76.1499999999991,140.09887499999954,1,1,2,True,-15
1590,76.0749999999991,140.47962499999954,1,1,2,True,-15
1595,75.99999999999909,140.85999999999953,1,1,2,True,-15
1600,75.92499999999909,141.23999999999953,1,1,2,True,-15
1605,75.84999999999908,141.61962499999953,1,1,2,True,-15
1610,75.77499999999908,141.99887499999952,1,1,2,True,-15
1615,75.69999999999908,142.3777499999995,1,1,2,True,-15
1620,75.62499999999908,142.7562499999995,1,1,2,True,-15
1625,75.54999999999907,143.1343749999995,1,1,2,True,-15
1630,75.47499999999907,143.5121249999995,1,1,2,True,-15
1635,75.39999999999907,143.8894999999995,1,1,2,True,-15
1640,75.32499999999906,144.2664999999995,1,1,2,True,-15
1645,75.24999999999906,144.6431249999995,1,1,2,True,-15
1650,75.17499999999906,145.01937499999948,1,1,2,True,-15
1655,75.09999999999906,145.3952499999995,1,1,2,True,-15
1660,75.02499999999905,145.77074999999948,1,1,2,True,-15
1665,74.94999999999905,146.14587499999948,1,1,1,True,-15
1670,74.87499999999905,146.52062499999948,1,1,1,True,-15
1675,74.79999999999905,146.89499999999947,1,1,1,True,-15
1680,74.72499999999904,147.26899999999947,1,1,1,True,-15
1685,74.64999999999904,147.64262499999947,1,1,1,True,-15
1690,74.57499999999904,148.01587499999945,1,1,1,True,-15
1695,74.49999999999903,148.38874999999945,1,1,1,True,-15
1700,74.42499999999903,148.76124999999945,1,1,1,True,-15
1705,74.34999999999903,149.13337499999943,1,1,1,True,-15
1710,74.27499999999903,149.50512499999942,1,1,1,True,-15
1715,74.19999999999902,149.87649999999942,1,1,1,True,-15
1720,74.12499999999902,150.24749999999943,1,1,1,True,-15
1725,74.04999999999902,150.61812499999942,1,1,1,True,-15
1730,73.97499999999901,150.98837499999942,1,1,1,True,-15
1735,73.89999999999901,151.35824999999943,1,1,1,True,-15
1740,73.82499999999901,151.72774999999942,1,1,1,True,-15
1745,73.749999999999,152.09687499999941,1,1,1,True,-15
1750,73.674999999999,152.46562499999942,1,1,1,True,-15
1755,73.599999999999,152.8339999999994,1,1,1,True,-15
1760,73.524999999999,153.2019999999994,1,1,1,True,-15
1765,73.449999999999,153.5696249999994,1,1,1,True,-15
1770,73.37499999999899,153.9368749999994,1,1,1,True,-15
1775,73.29999999999899,154.30374999999938,1,1,1,True,-15
1780,73.22499999999899,154.67024999999938,1,1,1,True,-15
1785,73.14999999999898,155.03637499999937,1,1,1,True,-15
1790,73.07499999999898,155.40212499999936,1,1,1,True,-15
1795,72.99999999999898,155.76749999999936,1,1,1,True,-15
1800,72.92499999999897,156.13249999999937,1,1,1,True,-15
1805,72.84999999999897,156.49712499999936,1,1,1,True,-15
1810,72.77499999999897,156.86137499999936,1,1,1,True,-15
1815,72.69999999999897,157.22524999999936,1,1,1,True,-15
1820,72.62499999999896,157.58874999999935,1,1,1,True,-15
1825,72.54999999999896,157.95187499999935,1,1,1,True,-15
1830,72.47499999999896,158.31462499999935,1,1,1,True,-15
1835,72.39999999999895,158.67699999999934,1,1,1,True,-15
1840,72.32499999999895,159.03899999999933,1,1,1,True,-15
1845,72.24999999999895,159.40062499999934,1,1,1,True,-15
1850,72.17499999999895,159.76187499999932,1,1,1,True,-15
1855,72.09999999999894,160.12274999999931,1,1,1,True,-15
1860,72.02499999999894,160.48324999999932,1,1,1,True,-15
1865,71.94999999999894,160.8433749999993,1,1,1,True,-15
1870,71.87499999999893,161.2031249999993,1,1,1,True,-15
1875,71.79999999999893,161.5624999999993,1,1,1,True,-15
1880,71.72499999999893,161.9214999999993,1,1,1,True,-15
1885,71.64999999999893,162.2801249999993,1,1,1,True,-15
1890,71.57499999999892,162.6383749999993,1,1,1,True,-15
1895,71.49999999999892,162.9962499999993,1,1,1,True,-15
1900,71.42499999999892,163.35374999999928,1,1,1,True,-15
1905,71.34999999999891,163.71087499999928,1,1,1,True,-15
1910,71.27499999999891,164.06762499999928,1,1,1,True,-15
1915,71.19999999999891,164.42399999999927,1,1,1,True,-15
1920,71.1249999999989,164.77999999999926,1,1,1,True,-15
1925,71.0499999999989,165.13562499999927,1,1,1,True,-15
1930,70.9749999999989,165.49087499999925,1,1,1,True,-15
1935,70.8999999999989,165.84574999999924,1,1,1,True,-15
1940,70.8249999999989,166.20024999999924,1,1,1,True,-15
1945,70.74999999999889,166.55437499999923,1,1,1,True,-15
1950,70.67499999999889,166.90812499999922,1,1,1,True,-15
1955,70.59999999999889,167.26149999999922,1,1,1,True,-15
1960,70.52499999999888,167.61449999999923,1,1,1,True,-15
1965,70.44999999999888,167.9671249999992,1,1,1,True,-15
1970,70.37499999999888,168.3193749999992,1,1,1,True,-15
1975,70.29999999999887,168.67124999999922,1,1,1,True,-15
1980,70.22499999999887,169.0227499999992,1,1,1,True,-15
1985,70.14999999999887,169.3738749999992,1,1,1,True,-15
1990,70.07499999999887,169.7246249999992,1,1,1,True,-15
1995,69.99999999999886,170.0749999999992,1,1,1,True,-15
2000,69.92499999999886,170.4249999999992,1,1,1,True,-15
2005,69.84999999999886,170.7746249999992,1,1,1,False,-15
2010,69.77499999999885,171.12387499999917,1,1,1,False,-15
2015,69.69999999999885,171.47274999999917,1,1,1,False,-15
2020,69.62499999999885,171.82124999999917,1,1,1,False,-15
2025,69.54999999999885,172.16937499999915,1,1,1,False,-15
2030,69.47499999999884,172.51712499999914,1,1,1,False,-15
2035,69.39999999999884,172.86449999999914,1,1,1,False,-15
2040,69.32499999999884,173.21149999999915,1,1,1,False,-15
